,filename,simbad_name
1713,Database/TIC 319759975.csv,TIC 319759975
1714,Database/HD 2039.csv,TIC 281461362
1715,Database/Gaia DR2 3243715604392800512.csv,G 160-28
1716,Database/HD 240237.csv,TIC 323919676
1717,Database/TIC 358289822.csv,TIC 358289822
1718,Database/HD 204313.csv,TIC 99734092
1719,Database/TIC 372914091.csv,TIC 372914091
1720,Database/Gaia DR1 77161217776670208.csv,BD+13   343
1721,Database/TIC 66978735.csv,TIC 66978735
1722,Database/TIC 231044612.csv,TIC 231044612
1723,Database/TIC 332260632.csv,TIC 332260632
1724,Database/TIC 52160996.csv,TIC 52160996
1725,Database/TIC 139699247.csv,TIC 139699247
1726,Database/TIC 420031394.csv,TIC 420031394
1727,Database/TIC 74984562.csv,TIC 74984562
1728,Database/TIC 144046368.csv,TIC 144046368
1729,Database/TIC 409891396.csv,TIC 409891396
1730,Database/HD 52265.csv,TIC 268565917
1731,Database/HD 89307.csv,TIC 61125572
1732,Database/TIC 167006493.csv,TIC 167006493
1733,Database/TIC 286942673.csv,TIC 286942673
1734,Database/TIC 441193239.csv,TIC 441193239
1735,Database/TIC 405946733.csv,TIC 405946733
1736,Database/TIC 65325217.csv,TIC 65325217
1737,Database/TIC 164450614.csv,TIC 164450614
1738,Database/2MASS J00203151+3058293.csv,TIC 57983992
1739,Database/TIC 278962913.csv,TIC 278962913
1740,Database/TIC 427836578.csv,TIC 427836578
1741,Database/TIC 277888583.csv,Karmn J10289+008
1742,Database/TIC 123405803.csv,TIC 123405803
1743,Database/TIC 319568906.csv,TIC 319568906
1744,Database/TIC 37533318.csv,TIC 37533318
1745,Database/TIC 229284388.csv,TIC 229284388
1746,Database/TIC 254425584.csv,TIC 254425584
1747,Database/TIC 49787866.csv,TIC 49787866
1748,Database/TIC 349154160.csv,TIC 349154160
1749,Database/HD 20630.csv,TIC 343813545
1750,Database/HD 202206.csv,BD-21  5972
1751,Database/TIC 293367726.csv,TIC 293367726
1752,Database/HD 73526.csv,TIC 180661948
1753,Database/TIC 161356637.csv,TIC 161356637
1754,Database/TIC 429304663.csv,TIC 429304663
1755,Database/HD 50499.csv,TIC 53175558
1756,Database/TIC 422629660.csv,TIC 422629660
1757,Database/HD 114386.csv,TIC 124306858
1758,Database/TIC 159803421.csv,TIC 159803421
1759,Database/TIC 350480660.csv,TYC 8527-329-1
1760,Database/TIC 374346658.csv,TIC 374346658
1761,Database/HD 178911B.csv,TIC 42812945
1762,Database/TIC 454291768.csv,TIC 454291768
1763,Database/TIC 130629474.csv,TIC 130629474
1764,Database/TIC 294401924.csv,TIC 294401924
1765,Database/TIC 119862840.csv,TIC 119862840
1766,Database/TIC 78939530.csv,TIC 78939530
1767,Database/TIC 176873735.csv,TIC 176873735
1768,Database/TIC 355788466.csv,TIC 355788466
1769,Database/TIC 188469832.csv,TIC 188469832
1770,Database/TIC 274016481.csv,TIC 274016481
1771,Database/TIC 159825551.csv,TIC 159825551
1772,Database/TIC 383518546.csv,TIC 383518546
1773,Database/TIC 464013520.csv,TIC 464013520
1774,Database/TIC 197575748.csv,TIC 197575748
1775,Database/TIC 21113446.csv,TIC 21113446
1776,Database/TIC 105932909.csv,TIC 105932909
1777,Database/TIC 144403212.csv,TIC 144403212
1778,Database/TIC 265936861.csv,TIC 265936861
1779,Database/TIC 278024057.csv,TIC 278024057
1780,Database/2MASS J19024305+5014286.csv,Gaia EDR3 2132155017099178624
1781,Database/TIC 357238930.csv,TIC 357238930
1782,Database/TIC 178275947.csv,TIC 178275947
1783,Database/TIC 205253565.csv,TIC 205253565
1784,Database/TIC 272267364.csv,TIC 272267364
1785,Database/TIC 178171970.csv,TIC 178171970
1786,Database/TIC 260004324.csv,2MASS J06042035-5518468
1787,Database/TIC 453008156.csv,TIC 453008156
1788,Database/TIC 460356719.csv,TIC 460356719
1789,Database/WASP-55.csv,TIC 294301883
1790,Database/TIC 404742107.csv,TIC 404742107
1791,Database/TIC 201795342.csv,TIC 201795342
1792,Database/TIC 437241172.csv,TIC 437241172
1793,Database/TIC 50651990.csv,TIC 50651990
1794,Database/Gaia DR2 2390873401646030464.csv,BD-19  6511
1795,Database/TIC 20275644.csv,TIC 20275644
1796,Database/TIC 44926734.csv,TIC 44926734
1797,Database/TIC 449142322.csv,TIC 449142322
1798,Database/HD 47536.csv,Gaia EDR3 5583831735369515008
1799,Database/TIC 12399528.csv,TIC 12399528
1800,Database/TIC 142169429.csv,TIC 142169429
1801,Database/TIC 255053137.csv,TIC 255053137
1802,Database/TIC 130278180.csv,TIC 130278180
1803,Database/TIC 409602508.csv,TIC 409602508
1804,Database/TIC 200893942.csv,TIC 200893942
1805,Database/TIC 231293910.csv,TIC 231293910
1806,Database/TIC 408414951.csv,TIC 408414951
1807,Database/HD 76700.csv,TIC 302368715
1808,Database/TIC 27232225.csv,TIC 27232225
1809,Database/TIC 173079045.csv,TIC 173079045
1810,Database/TIC 386583423.csv,TIC 386583423
1811,Database/TIC 411425345.csv,TIC 411425345
1812,Database/TIC 58971112.csv,TIC 58971112
1813,Database/TIC 369534824.csv,TIC 369534824
1814,Database/TIC 79611981.csv,APMPM J0336-4431
1815,Database/TIC 22481324.csv,TIC 22481324
1816,Database/TIC 401912252.csv,TIC 401912252
1817,Database/TIC 461703163.csv,TIC 461703163
1818,Database/TIC 404510606.csv,TIC 404510606
1819,Database/TIC 41637403.csv,TIC 41637403
1820,Database/TIC 323492976.csv,TIC 323492976
1821,Database/TIC 70460363.csv,TIC 70460363
1822,Database/TIC 41977370.csv,TIC 41977370
1823,Database/HD 5608.csv,TIC 53873088
1824,Database/TIC 170583664.csv,TIC 170583664
1825,Database/TIC 31975064.csv,TIC 31975064
1826,Database/TIC 59017926.csv,TIC 59017926
1827,Database/TIC 250195155.csv,TIC 250195155
1828,Database/TIC 278535185.csv,TIC 278535185
1829,Database/TIC 11637943.csv,TIC 11637943
1830,Database/TIC 197736350.csv,TIC 197736350
1831,Database/TIC 61098813.csv,TIC 61098813
1832,Database/TIC 19259468.csv,TIC 19259468
1833,Database/WASP-57.csv,TIC 175772482
1834,Database/TIC 682491.csv,1RXS J045540.8-283341
1835,Database/Gaia DR1 6137663434563692032.csv,PLX 2997
1836,Database/WASP-43.csv,TIC 36734222
1837,Database/TIC 460150885.csv,TIC 460150885
1838,Database/TIC 105608042.csv,TIC 105608042
1839,Database/TIC 352402781.csv,TIC 352402781
1840,Database/HD 43587.csv,TIC 265361101
1841,Database/TIC 291086247.csv,TIC 291086247
1842,Database/TIC 77263680.csv,TIC 77263680
1843,Database/TIC 121011418.csv,TIC 121011418
1844,Database/TIC 241967968.csv,TIC 241967968
1845,Database/TIC 169578947.csv,TIC 169578947
1846,Database/TIC 447089072.csv,TIC 447089072
1847,Database/TIC 99935428.csv,TIC 99935428
1848,Database/TIC 266115364.csv,TIC 266115364
1849,Database/TIC 279069526.csv,TIC 279069526
1850,Database/TIC 286960229.csv,TIC 286960229
1851,Database/TIC 219183080.csv,TIC 219183080
1852,Database/TIC 106629292.csv,TIC 106629292
1853,Database/TIC 454291756.csv,TIC 454291756
1854,Database/HD 179949.csv,TIC 2288734
1855,Database/Gaia DR2 2361136766075589504.csv,2MASS J00160017-2225177
1856,Database/TIC 268804144.csv,TIC 268804144
1857,Database/TIC 49045639.csv,TIC 49045639
1858,Database/TIC 20231212.csv,TIC 20231212
1859,Database/TIC 43650034.csv,TIC 43650034
1860,Database/TIC 7244844.csv,TIC 7244844
1861,Database/Kepler-12.csv,TIC 405717754
1862,Database/TIC 290575588.csv,TIC 290575588
1863,Database/TIC 231839456.csv,TIC 231839456
1864,Database/TIC 9964140.csv,TIC 9964140
1865,Database/TIC 317721019.csv,TIC 317721019
1866,Database/TIC 469246567.csv,TIC 469246567
1867,Database/TIC 66534229.csv,TIC 66534229
1868,Database/TIC 135530033.csv,TIC 135530033
1869,Database/TIC 78189262.csv,TIC 78189262
1870,Database/TIC 101139453.csv,TIC 101139453
1871,Database/TIC 267845158.csv,TIC 267845158
1872,Database/TIC 205112178.csv,TIC 205112178
1873,Database/TIC 167526213.csv,TIC 167526213
1874,Database/TIC 204816649.csv,TIC 204816649
1875,Database/TIC 100670109.csv,TIC 100670109
1876,Database/TIC 130726180.csv,TIC 130726180
1877,Database/TIC 306806661.csv,TIC 306806661
1878,Database/TIC 169397663.csv,TIC 169397663
1879,Database/TIC 92626505.csv,TIC 92626505
1880,Database/TIC 175253836.csv,TIC 175253836
1881,Database/HD 95089.csv,TIC 345078350
1882,Database/TIC 343577503.csv,TIC 343577503
1883,Database/HD 212771.csv,SPOCS 3194
1884,Database/TIC 408229533.csv,TIC 408229533
1885,Database/TIC 101418130.csv,TIC 101418130
1886,Database/TIC 361861044.csv,TIC 361861044
1887,Database/HAT-P-29.csv,TIC 250707118
1888,Database/TIC 278708135.csv,TIC 278708135
1889,Database/HD 134083.csv,TIC 229902025
1890,Database/TIC 75160399.csv,TIC 75160399
1891,Database/HAT-P-15.csv,TIC 353459965
1892,Database/TIC 350400670.csv,TIC 350400670
1893,Database/Gaia DR2 5291028284195365632.csv,HD  65907B
1894,Database/TIC 23741668.csv,TIC 23741668
1895,Database/TIC 139285666.csv,TIC 139285666
1896,Database/TIC 255780081.csv,TIC 255780081
1897,Database/TIC 300964626.csv,TIC 300964626
1898,Database/TIC 77340449.csv,TIC 77340449
1899,Database/TIC 154360594.csv,TIC 154360594
1900,Database/TIC 65673065.csv,TIC 65673065
1901,Database/TIC 319869261.csv,TIC 319869261
1902,Database/TIC 6727178.csv,TIC 6727178
1903,Database/TIC 101395259.csv,TIC 101395259
1904,Database/Gaia DR2 2367938722962185088.csv,TYC 5839-104-1
1905,Database/TIC 151014329.csv,TIC 151014329
1906,Database/TIC 318249304.csv,TIC 318249304
1907,Database/BD +14 4559.csv,TIC 230183006
1908,Database/TIC 77670972.csv,TIC 77670972
1909,Database/TIC 77551910.csv,TIC 77551910
1910,Database/GJ 3634.csv,TIC 49064384
1911,Database/TIC 268433995.csv,TIC 268433995
1912,Database/TIC 78290210.csv,TIC 78290210
1913,Database/TIC 24972344.csv,TIC 24972344
1914,Database/TIC 391135008.csv,TIC 391135008
1915,Database/TIC 238283603.csv,TIC 238283603
1916,Database/TIC 160196569.csv,TIC 160196569
1917,Database/TIC 279368535.csv,TIC 279368535
1918,Database/OGLE-TR-182.csv,TIC 466884459
1919,Database/TIC 78077355.csv,TIC 78077355
1920,Database/TIC 268751602.csv,2MASS J02061580-1907263
1921,Database/HD 2952.csv,TIC 452910671
1922,Database/HD 40307.csv,TIC 374859347
1923,Database/HD 16141.csv,TIC 251109533
1924,Database/TIC 453082318.csv,TIC 453082318
1925,Database/TIC 151456449.csv,TIC 151456449
1926,Database/TIC 302537716.csv,TIC 302537716
1927,Database/TIC 21436022.csv,TIC 21436022
1928,Database/TIC 100602987.csv,TIC 100602987
1929,Database/TIC 30753143.csv,TIC 30753143
1930,Database/TIC 219367750.csv,TIC 219367750
1931,Database/TIC 301564622.csv,TIC 301564622
1932,Database/TIC 425940082.csv,TIC 425940082
1933,Database/TIC 155885021.csv,TIC 155885021
1934,Database/2MASS J08421149+1916373.csv,TIC 175291727
1935,Database/TIC 208538982.csv,TIC 208538982
1936,Database/TIC 279741379.csv,LTT  1642
1937,Database/TIC 279649057.csv,TIC 279649057
1938,Database/TIC 167460086.csv,TIC 167460086
1939,Database/TIC 217157387.csv,WISEA J171904.35-463810.3
1940,Database/TIC 53280272.csv,TIC 53280272
1941,Database/TIC 232018370.csv,TIC 232018370
1942,Database/HD 180902.csv,TIC 11782681
1943,Database/TIC 151300497.csv,TIC 151300497
1944,Database/TIC 346923890.csv,TIC 346923890
1945,Database/TIC 139112038.csv,TIC 139112038
1946,Database/TIC 51739133.csv,TIC 51739133
1947,Database/TIC 50659288.csv,TIC 50659288
1948,Database/TIC 147097937.csv,TIC 147097937
1949,Database/TIC 166578537.csv,TIC 166578537
1950,Database/TIC 77030671.csv,TIC 77030671
1951,Database/TIC 101251226.csv,TIC 101251226
1952,Database/TIC 67676017.csv,TIC 67676017
1953,Database/TIC 232028066.csv,TIC 232028066
1954,Database/TIC 403027164.csv,TIC 403027164
1955,Database/TIC 152225810.csv,TIC 152225810
1956,Database/HD 22781.csv,TIC 101166776
1957,Database/TIC 241487435.csv,TIC 241487435
1958,Database/TIC 50587969.csv,TIC 50587969
1959,Database/TIC 455179026.csv,TIC 455179026
1960,Database/HAT-P-14.csv,TIC 101721385
1961,Database/TIC 367905842.csv,TIC 367905842
1962,Database/TIC 457195191.csv,TIC 457195191
1963,Database/TIC 49231061.csv,TIC 49231061
1964,Database/TIC 355707036.csv,TIC 355707036
1965,Database/TIC 37749396.csv,TOI-260
1966,Database/TIC 458676830.csv,TIC 458676830
1967,Database/TIC 186368412.csv,TIC 186368412
1968,Database/HAT-P-28.csv,TIC 53728859
1969,Database/TIC 427545108.csv,TIC 427545108
1970,Database/TIC 4742417.csv,TIC 4742417
1971,Database/TIC 79569261.csv,TIC 79569261
1972,Database/TIC 268886967.csv,TIC 268886967
1973,Database/TIC 419936581.csv,TIC 419936581
1974,Database/HD 136118.csv,TIC 38991680
1975,Database/TIC 88478795.csv,TIC 88478795
1976,Database/TIC 197572805.csv,TIC 197572805
1977,Database/TIC 319869704.csv,TIC 319869704
1978,Database/TIC 272587341.csv,TIC 272587341
1979,Database/TIC 32203661.csv,TIC 32203661
1980,Database/TIC 434449811.csv,TIC 434449811
1981,Database/TIC 301560849.csv,TIC 301560849
1982,Database/TIC 94924490.csv,TIC 94924490
1983,Database/TIC 287376947.csv,TIC 287376947
1984,Database/TIC 123322772.csv,TIC 123322772
1985,Database/TIC 393700094.csv,TIC 393700094
1986,Database/HD 10647.csv,TIC 229137615
1987,Database/TIC 391138897.csv,TIC 391138897
1988,Database/TIC 177305415.csv,TIC 177305415
1989,Database/TIC 292202337.csv,TIC 292202337
1990,Database/TIC 393672364.csv,TIC 393672364
1991,Database/TIC 394560019.csv,TIC 394560019
1992,Database/TIC 6041460.csv,TIC 6041460
1993,Database/TIC 162892319.csv,TIC 162892319
1994,Database/TIC 77139286.csv,TIC 77139286
1995,Database/TIC 53734865.csv,TIC 53734865
1996,Database/HD 45652.csv,TIC 206948365
1997,Database/TIC 418383992.csv,TIC 418383992
1998,Database/TIC 107175475.csv,TIC 107175475
1999,Database/TIC 24208171.csv,TIC 24208171
2000,Database/TIC 421999162.csv,TIC 421999162
2001,Database/TIC 104572330.csv,TIC 104572330
2002,Database/TIC 178995938.csv,TIC 178995938
2003,Database/TIC 409698623.csv,TIC 409698623
2004,Database/TIC 127481629.csv,TIC 127481629
2005,Database/HD 121504.csv,TIC 208844024
2006,Database/HD212301B.csv,HD 212301B
2007,Database/TIC 47911178.csv,2MASS J06332426-2329103
2008,Database/TIC 129278547.csv,TIC 129278547
2009,Database/HD 213240.csv,TIC 144068704
2010,Database/Kepler-100.csv,TIC 159654016
2011,Database/WASP-42.csv,TIC 248075138
2012,Database/TIC 203230367.csv,TIC 203230367
2013,Database/TIC 130278801.csv,TIC 130278801
2014,Database/WASP-56.csv,TIC 347329162
2015,Database/TIC 408310006.csv,BD-20  2976
2016,Database/TIC 153072777.csv,TIC 153072777
2017,Database/TIC 350293646.csv,TIC 350293646
2018,Database/TIC 147269502.csv,TIC 147269502
2019,Database/HD 191760.csv,TIC 129277485
2020,Database/TIC 159523958.csv,TIC 159523958
2021,Database/2MASS J07480647+5013328.csv,Gaia EDR3 934346809278715776
2022,Database/TIC 384799534.csv,TIC 384799534
2023,Database/TIC 65953626.csv,TIC 65953626
2024,Database/TIC 160083987.csv,TIC 160083987
2025,Database/TIC 192679501.csv,TIC 192679501
2026,Database/TIC 398120047.csv,PLX 4137
2027,Database/TIC 307629574.csv,TIC 307629574
2028,Database/TIC 170590816.csv,TIC 170590816
2029,Database/TIC 344173871.csv,TIC 344173871
2030,Database/TIC 206592394.csv,TIC 206592394
2031,Database/TIC 95431305.csv,TIC 95431305
2032,Database/TIC 295742782.csv,TIC 295742782
2033,Database/Theta Cyg.csv,TIC 27014182
2034,Database/TIC 390229606.csv,TIC 390229606
2035,Database/TIC 272213425.csv,TIC 272213425
2036,Database/TIC 93716498.csv,TIC 93716498
2037,Database/HD 63454.csv,TIC 278380701
2038,Database/TIC 99494336.csv,TIC 99494336
2039,Database/TIC 6118924.csv,TIC 6118924
2040,Database/TIC 176469654.csv,TIC 176469654
2041,Database/TIC 370137704.csv,TIC 370137704
2042,Database/TIC 164946749.csv,TIC 164946749
2043,Database/Rho CrB.csv,TIC 458494003
2044,Database/TIC 234968549.csv,TIC 234968549
2045,Database/TIC 141517690.csv,TIC 141517690
2046,Database/TIC 183587877.csv,TIC 183587877
2047,Database/TIC 889655.csv,TIC 889655
2048,Database/TIC 441453170.csv,TIC 441453170
2049,Database/TIC 308311310.csv,TIC 308311310
2050,Database/TIC 399923790.csv,TIC 399923790
2051,Database/TIC 425997655.csv,TIC 425997655
2052,Database/TIC 450545735.csv,LLNS  4660
2053,Database/TIC 111750833.csv,TIC 111750833
2054,Database/HD 2638.csv,TIC 244178536
2055,Database/2MASS J07252689+0451029.csv,TIC 318395521
2056,Database/TIC 26121871.csv,TIC 26121871
2057,Database/TIC 49314178.csv,TIC 49314178
2058,Database/TIC 89915815.csv,TIC 89915815
2059,Database/GJ 86.csv,TIC 220017951
2060,Database/Gaia DR2 6148648281576023424.csv,PLX 2782
2061,Database/TIC 191856450.csv,TIC 191856450
2062,Database/TIC 220473309.csv,TIC 220473309
2063,Database/TIC 231907973.csv,TIC 231907973
2064,Database/WASP-52.csv,TIC 427685831
2065,Database/TIC 365159284.csv,TIC 365159284
2066,Database/TIC 325624908.csv,TIC 325624908
2067,Database/TIC 447823435.csv,TIC 447823435
2068,Database/WASP-46.csv,TIC 231663901
2069,Database/TIC 33257294.csv,TIC 33257294
2070,Database/TIC 402546736.csv,TIC 402546736
2071,Database/TIC 359654387.csv,TIC 359654387
2072,Database/TIC 328465904.csv,TIC 328465904
2073,Database/TIC 94830998.csv,TIC 94830998
2074,Database/TIC 53304943.csv,TIC 53304943
2075,Database/TIC 219998026.csv,TIC 219998026
2076,Database/TIC 12570868.csv,TIC 12570868
2077,Database/TIC 273854939.csv,TIC 273854939
2078,Database/TIC 4205424.csv,TIC 4205424
2079,Database/TIC 72923291.csv,TIC 72923291
2080,Database/TIC 367899500.csv,TIC 367899500
2081,Database/TIC 270073058.csv,TIC 270073058
2082,Database/TIC 291472646.csv,TIC 291472646
2083,Database/TIC 191344490.csv,TIC 191344490
2084,Database/TIC 34558818.csv,TIC 34558818
2085,Database/TIC 62687230.csv,TIC 62687230
2086,Database/TIC 231897623.csv,TIC 231897623
2087,Database/TIC 271168962.csv,TIC 271168962
2088,Database/Kepler-17.csv,TIC 273874849
2089,Database/TIC 113248833.csv,TIC 113248833
2090,Database/TIC 79454735.csv,TIC 79454735
2091,Database/TIC 41533357.csv,TIC 41533357
2092,Database/TIC 147407292.csv,TIC 147407292
2093,Database/TIC 235272207.csv,TIC 235272207
2094,Database/TIC 131422847.csv,TIC 131422847
2095,Database/TIC 152449405.csv,TIC 152449405
2096,Database/TIC 60905906.csv,TIC 60905906
2097,Database/TIC 35761475.csv,TIC 35761475
2098,Database/TIC 255640115.csv,TIC 255640115
2099,Database/TIC 289513804.csv,TIC 289513804
2100,Database/TIC 89150869.csv,TIC 89150869
2101,Database/TIC 144301739.csv,TIC 144301739
2102,Database/HD 125612.csv,TIC 347909637
2103,Database/TIC 83133371.csv,TIC 83133371
2104,Database/TIC 369455629.csv,TIC 369455629
2105,Database/TIC 37457841.csv,TIC 37457841
2106,Database/HD 17925.csv,TIC 30016911
2107,Database/TIC 429301734.csv,TIC 429301734
2108,Database/TIC 197956480.csv,TIC 197956480
2109,Database/TIC 293376162.csv,TIC 293376162
2110,Database/TIC 467163355.csv,TIC 467163355
2111,Database/TIC 251216282.csv,TIC 251216282
2112,Database/TIC 192586810.csv,TIC 192586810
2113,Database/TIC 33601621.csv,2MASS J06112175-1547350
2114,Database/TIC 92656030.csv,TIC 92656030
2115,Database/TIC 144516963.csv,TIC 144516963
2116,Database/TIC 297075865.csv,TIC 297075865
2117,Database/TIC 36595140.csv,TIC 36595140
2118,Database/TIC 71391602.csv,TIC 71391602
2119,Database/TIC 144336624.csv,TIC 144336624
2120,Database/TIC 129480666.csv,TIC 129480666
2121,Database/TIC 204650599.csv,TIC 204650599
2122,Database/TIC 46095850.csv,TIC 46095850
2123,Database/TIC 250975235.csv,TIC 250975235
2124,Database/TIC 422655579.csv,TIC 422655579
2125,Database/TIC 273984891.csv,TIC 273984891
2126,Database/TIC 359271092.csv,TOI-741
2127,Database/HD 201091.csv,TIC 165602000
2128,Database/TIC 49433429.csv,TIC 49433429
2129,Database/HD 175541.csv,TIC 227196910
2130,Database/TIC 122986711.csv,TIC 122986711
2131,Database/TIC 360552883.csv,TIC 360552883
2132,Database/TIC 262016943.csv,TIC 262016943
2133,Database/TIC 8861923.csv,TIC 8861923
2134,Database/TIC 441402511.csv,TIC 441402511
2135,Database/TIC 281498595.csv,TIC 281498595
2136,Database/TIC 107602071.csv,TIC 107602071
2137,Database/TIC 14420255.csv,TIC 14420255
2138,Database/TIC 6324898.csv,TIC 6324898
2139,Database/TIC 248387177.csv,TIC 248387177
2140,Database/TIC 281909188.csv,TIC 281909188
2141,Database/TIC 263074592.csv,TIC 263074592
2142,Database/TIC 200806355.csv,TIC 200806355
2143,Database/TIC 35647934.csv,TIC 35647934
2144,Database/TIC 445392679.csv,TIC 445392679
2145,Database/TIC 167805287.csv,TIC 167805287
2146,Database/TIC 348108914.csv,TIC 348108914
2147,Database/TIC 35863530.csv,TIC 35863530
2148,Database/TIC 282210766.csv,TIC 282210766
2149,Database/TIC 178586933.csv,TIC 178586933
2150,Database/TIC 437701837.csv,TIC 437701837
2151,Database/TIC 11650843.csv,TIC 11650843
2152,Database/TIC 301226897.csv,TIC 301226897
2153,Database/TIC 385194991.csv,TIC 385194991
2154,Database/TIC 333166659.csv,TIC 333166659
2155,Database/TIC 121284534.csv,TIC 121284534
2156,Database/TIC 381726125.csv,TIC 381726125
2157,Database/TIC 458654855.csv,TIC 458654855
2158,Database/TIC 105138916.csv,TIC 105138916
2159,Database/TIC 337132700.csv,TIC 337132700
2160,Database/TIC 38829360.csv,TIC 38829360
2161,Database/TIC 321287183.csv,TIC 321287183
2162,Database/TIC 288529330.csv,TIC 288529330
2163,Database/HD 37606.csv,TIC 319364475
2164,Database/TIC 139472258.csv,TIC 139472258
2165,Database/TIC 188991643.csv,TIC 188991643
2166,Database/TIC 432223926.csv,TIC 432223926
2167,Database/TIC 168158191.csv,TIC 168158191
2168,Database/TIC 150139182.csv,TIC 150139182
2169,Database/TIC 38638674.csv,TIC 38638674
2170,Database/HAT-P-39.csv,TIC 14770122
2171,Database/TIC 262845999.csv,TIC 262845999
2172,Database/TIC 153289168.csv,TIC 153289168
2173,Database/TIC 56719902.csv,TIC 56719902
2174,Database/TIC 270264416.csv,TIC 270264416
2175,Database/TIC 348717688.csv,2MASS J03003708-8154073
2176,Database/TIC 80470539.csv,TIC 80470539
2177,Database/TIC 146653341.csv,TIC 146653341
2178,Database/TIC 452465896.csv,TIC 452465896
2179,Database/HAT-P-11.csv,TIC 28230919
2180,Database/TIC 422214062.csv,TIC 422214062
2181,Database/HD 73534.csv,TIC 21285884
2182,Database/TIC 172084191.csv,TIC 172084191
2183,Database/TIC 220526731.csv,TIC 220526731
2184,Database/TIC 402517183.csv,TIC 402517183
2185,Database/HD 3651.csv,TIC 434210589
2186,Database/TIC 126910093.csv,TIC 126910093
2187,Database/TIC 88380516.csv,TIC 88380516
2188,Database/TIC 432254760.csv,TIC 432254760
2189,Database/TIC 394125166.csv,TIC 394125166
2190,Database/TIC 401913214.csv,TIC 401913214
2191,Database/WASP-77 A.csv,Gaia DR2 5178405479960844160
2192,Database/TIC 142734765.csv,TIC 142734765
2193,Database/Lupus-TR 3.csv,TIC 153089695
2194,Database/HATS-1.csv,TIC 219698950
2195,Database/TIC 187104072.csv,TIC 187104072
2196,Database/TIC 172734582.csv,TIC 172734582
2197,Database/TIC 460418429.csv,TIC 460418429
2198,Database/TIC 355547281.csv,TIC 355547281
2199,Database/TIC 370101728.csv,TIC 370101728
2200,Database/TIC 434237029.csv,TIC 434237029
2201,Database/TIC 167415965.csv,TIC 167415965
2202,Database/TIC 327857952.csv,TIC 327857952
2203,Database/TIC 300405245.csv,TIC 300405245
2204,Database/TIC 270034306.csv,TIC 270034306
2205,Database/TIC 389376728.csv,TIC 389376728
2206,Database/TIC 290183774.csv,TIC 290183774
2207,Database/TIC 343953616.csv,TIC 343953616
2208,Database/TIC 278660474.csv,TIC 278660474
2209,Database/TIC 79841001.csv,TIC 79841001
2210,Database/TIC 58184907.csv,TIC 58184907
2211,Database/TIC 216117706.csv,TIC 216117706
2212,Database/TIC 116156517.csv,TIC 116156517
2213,Database/TIC 44577692.csv,TIC 44577692
2214,Database/TIC 117948083.csv,TIC 117948083
2215,Database/TIC 269592480.csv,TIC 269592480
2216,Database/TIC 403202991.csv,TIC 403202991
2217,Database/TIC 389432682.csv,TIC 389432682
2218,Database/TIC 409885911.csv,TIC 409885911
2219,Database/TIC 413356994.csv,TIC 413356994
2220,Database/TIC 59476871.csv,TIC 59476871
2221,Database/TIC 465445319.csv,TIC 465445319
2222,Database/TIC 413946414.csv,TIC 413946414
2223,Database/TIC 342609764.csv,TIC 342609764
2224,Database/HD 102870.csv,TIC 366661076
2225,Database/TIC 183648073.csv,TIC 183648073
2226,Database/TIC 62151160.csv,TIC 62151160
2227,Database/TIC 25428659.csv,TIC 25428659
2228,Database/2MASS J11041590+4000165.csv,TIC 353970454
2229,Database/TIC 161828105.csv,TIC 161828105
2230,Database/TIC 77202722.csv,TIC 77202722
2231,Database/TIC 41862035.csv,TIC 41862035
2232,Database/TIC 104987051.csv,TIC 104987051
2233,Database/TIC 14567914.csv,TIC 14567914
2234,Database/TIC 272322827.csv,TIC 272322827
2235,Database/TIC 52255167.csv,TIC 52255167
2236,Database/TIC 159690250.csv,TIC 159690250
2237,Database/TIC 422290758.csv,TIC 422290758
2238,Database/TYC4874-1474-1.csv,TYC 4874-1474-1
2239,Database/TIC 143046056.csv,TIC 143046056
2240,Database/TIC 458319418.csv,TIC 458319418
2241,Database/TIC 281148636.csv,TIC 281148636
2242,Database/TIC 169015594.csv,TIC 169015594
2243,Database/TIC 238005553.csv,TIC 238005553
2244,Database/TIC 345314215.csv,TIC 345314215
2245,Database/TIC 355509477.csv,TIC 355509477
2246,Database/TIC 459565648.csv,TIC 459565648
2247,Database/TIC 92226327.csv,TOI-256
2248,Database/TIC 265911941.csv,TIC 265911941
2249,Database/WASP-45.csv,TIC 120610833
2250,Database/WASP-51.csv,AG+05 1196
2251,Database/TIC 167660603.csv,TIC 167660603
2252,Database/TIC 439911365.csv,TIC 439911365
2253,Database/TIC 130297425.csv,TIC 130297425
2254,Database/TIC 28880349.csv,TIC 28880349
2255,Database/WASP-79.csv,2MASS J04252901-3036016
2256,Database/TIC 118653173.csv,TIC 118653173
2257,Database/HD 23249.csv,TIC 38511251
2258,Database/TIC 50726077.csv,TIC 50726077
2259,Database/TIC 278779899.csv,WISE J063937.17-553634.6
2260,Database/HD 10697.csv,TIC 456905162
2261,Database/TIC 258105174.csv,TIC 258105174
2262,Database/TIC 446455957.csv,TIC 446455957
2263,Database/TIC 376777782.csv,TIC 376777782
2264,Database/TIC 290058172.csv,TIC 290058172
2265,Database/TIC 170766454.csv,TIC 170766454
2266,Database/TIC 362043085.csv,1SWASP J035308.94+053633.3
2267,Database/TIC 93866005.csv,TIC 93866005
2268,Database/TIC 161265414.csv,TIC 161265414
